대분류코드,대분류명,중분류코드,중분류명,품목코드,품목명,등급,정의
B,의료용품,B03000,정형 용품,B03400.01,의안,2,인공적으로 만든 안구 대체품. 안구 영역 임플란트는 제외한다.
B,의료용품,B03000,정형 용품,B03410.01,안면 보형물 부착용 나사,3,"탈부착 가능한 안면 보형물(귀, 코 등)을 부착하기 위해 안면부에 이식하는 나사 형태 등의 제품"
B,의료용품,B04000,인체조직 또는 기능 대치품,B04010.01,비중심순환계 인공 혈관,3,"인공 재료로 만들어지고, 비중심순환계 정맥, 동맥 등의 혈관의 일부회복 또는 치환을 위해 이용하는 기구를 말한다."
B,의료용품,B04000,인체조직 또는 기능 대치품,B04010.02,중심순환계 인공 혈관,4,"인공 재료로 만들어지고, 중심순환계 정맥, 동맥 등의 혈관의 일부 회복 또는 치환을 위해 이용하는 기구를 말한다."
B,의료용품,B04000,인체조직 또는 기능 대치품,B04010.03,콜라겐 사용 인공 혈관,4,"처리 완료된 생물학적 조직을 원재료로 하고, 정맥, 동맥 등의 혈관의 일부 회복 또는 치환을 위해 이용하는 콜라겐을 재료로 사용한 기구"
B,의료용품,B04000,인체조직 또는 기능 대치품,B04010.04,헤파린 사용 인공 혈관,4,"처리 완료된 생물학적 조직을 원재료로 하고, 정맥, 동맥 등의 혈관의 일부 회복 또는 치환을 위해 이용하는 헤파린 사용기구를 말한다."
B,의료용품,B04000,인체조직 또는 기능 대치품,B04020.01,심혈관용 인조포,4,"혈관 외부에 부착하여 약한 혈관 부위를 강화하거나 수술 중 손상된 혈관 부위를 폐쇄하거나 덮기 위하여 사용하는 기기로, 폴리에스터 또는 폴리테트라플루오로에틸렌 재질을 포함한다."
B,의료용품,B04000,인체조직 또는 기능 대치품,B04020.02,심근용 인조포,4,"심장중격 결손 부위 또는 손상된 심근조직을 폐쇄하거나 덮기 위해서 사용하는 기구로, 생체재질 또는 폴리테트라플루오로에틸렌 또는 폴리에스터 등의 인공재질을 포함한다."
B,의료용품,B04000,인체조직 또는 기능 대치품,B04020.03,안과용 인조포,3,안과수술 후 또는 안과용 중재시술 도중 안구를 보호하기 위한 목적으로 안구를 폐쇄하거나 덮기 위해서 사용하는 기기. 일회용이며 생체재질 또는 인공재질을 포함한다 안과수술이 필요한 질환을 비수술적인 시술로 치료하는 안과용 중재시술 도중 안구를 보호하기 위해 안구를 폐쇄하거나 덮는 데 사용하는 기구. 일회용이며 생체재질 또는 인공재질을 포함한다.
B,의료용품,B04000,인체조직 또는 기능 대치품,B04030.01,비생체재질 인공 심장판막,4,원래의 심장 판막의 기능을 대신할 수 있는 비생체재질의 기구
B,의료용품,B04000,인체조직 또는 기능 대치품,B04030.02,생체재질 인공 심장판막,4,원래의 심장 판막의 기능을 대신할 수 있는 생체재질의 기구
B,의료용품,B04000,인체조직 또는 기능 대치품,B04030.03,혼합재질 인공 심장판막,4,원래의 심장 판막의 기능을 대신할 수 있는 비생체재질과 생체재질을 혼합한 기구
B,의료용품,B04000,인체조직 또는 기능 대치품,B04040.01,윤상 성형용 고리,4,"불완전한 심장 판막을 재건하기 위하여 승모판, 삼첨판 주위에 임플란트 되는 경성 또는 연성의 고리 모양의 기구"
B,의료용품,B04000,인체조직 또는 기능 대치품,B04050.01,실리콘막 인공 유방,4,유방을 재건하거나 성형하는데 사용되는 실리콘 주머니 등 삽입물
B,의료용품,B04000,인체조직 또는 기능 대치품,B04050.02,실리콘겔 인공 유방,4,유방을 재건하거나 성형하는데 사용되는 실리콘 등 주머니 안에 실리콘 겔이 포함된 삽입물
B,의료용품,B04000,인체조직 또는 기능 대치품,B04060.01,인공 식도,4,식도가 기능하도록 치환 또는 회복하기 위해 삽입하는 관상 기구
B,의료용품,B04000,인체조직 또는 기능 대치품,B04070.01,인공 기관,4,기도를 재건하기 위해 사용되는 튜브 형태의 인공 삽입물
B,의료용품,B04000,인체조직 또는 기능 대치품,B04070.02,인공 기관지,4,기관과 기관지의 일부 또는 전체의 기능을 회복하기 위하여 사용하는 인공 대체물
B,의료용품,B04000,인체조직 또는 기능 대치품,B04080.01,인공 이소골,3,중이의 이소골(작은뼈)의 치환을 목적으로 하는 생체재질 또는 인공재질의 이식용 기기
B,의료용품,B04000,인체조직 또는 기능 대치품,B04080.02,인공 전이소골,3,청력의 교정 또는 회복을 위해서 이소골의 치환을 목적으로 하는 이식용 기기로 개별 또는 한 벌로 구성될 수 있다.
B,의료용품,B04000,인체조직 또는 기능 대치품,B04090.01,인공 고막,4,고막 기능은 모자라나 중이 기능이 있는 경우에 고막을 대용하는 기구
B,의료용품,B04000,인체조직 또는 기능 대치품,B04100.01,인공 난관,4,난관 재건 수술 후 난관이 개통 상태로 유지되도록 하는 기구
B,의료용품,B04000,인체조직 또는 기능 대치품,B04110.01,인공 성대,4,성대 재건을 위해 사용되는 인공 삽입물
B,의료용품,B04000,인체조직 또는 기능 대치품,B04120.01,인공 고환,4,고환의 재건 및 성형을 위하여 이식하는 기기
B,의료용품,B04000,인체조직 또는 기능 대치품,B04130.01,인공 각막,4,각막의 치환 및 시각의 회복을 위해 이용하는 기기
B,의료용품,B04000,인체조직 또는 기능 대치품,B04140.01,단초점 인공 수정체,4,수정체를 대체하기 위하여 유리 또는 플라스틱 등과 같은 재료로 만든 임플란트로서 시력 교정 기능이 있는 것도 있다. 인공 수정체 삽입 기구에 임플란트가 탑재되어 있는 제품도 이에 해당된다.
B,의료용품,B04000,인체조직 또는 기능 대치품,B04140.02,다초점 인공 수정체,4,수정체를 대체하기 위하여 유리 또는 플라스틱과 같은 재료로 만든 근시 및 원시를 회복하는 시력 교정용 임플란트. 인공 수정체 삽입 기구에 임플란트가 탑재되어 있는 제품도 이에 해당된다.
B,의료용품,B04000,인체조직 또는 기능 대치품,B04140.03,난시 교정 인공 수정체,4,수정체를 대체하기 위하여 유리 또는 플라스틱과 같은 재료로 만든 난시 시력 교정용 임플란트. 인공 수정체 삽입 기구에 임플란트가 탑재되어 있는 제품도 이에 해당된다.
B,의료용품,B04000,인체조직 또는 기능 대치품,B04140.04,유수정체 인공 수정체,4,수정체를 대체하지 않고 홍채 위에 삽입하는 유리 또는 플라스틱과 같은 재료로 만든 시력 교정용 임플란트. 인공 수정체 삽입 기구에 임플란트가 탑재되어 있는 제품도 이에 해당된다.
B,의료용품,B04000,인체조직 또는 기능 대치품,B04140.05,조절성 인공 수정체,4,수정체를 대체하기 위하여 유리 또는 플라스틱과 같은 재료로 만든 근시 및 원시를 회복하고자 모양체 소대를 조절하는 시력 교정용 임플란트. 인공 수정체 삽입 기구에 임플란트가 탑재되어 있는 제품도 이에 해당된다.
B,의료용품,B04000,인체조직 또는 기능 대치품,B04150.01,인공 후두,3,"후두 기능의 치환, 회복 또는 후두의 개존성 유지를 위해 이용하는 기기"
B,의료용품,B04000,인체조직 또는 기능 대치품,B04160.01,인공 인대,3,결손 또는 손상된 인대구조의 기능 회복을 위해 치환 또는 회복을 목적으로 한 이식형 기기
B,의료용품,B04000,인체조직 또는 기능 대치품,B04170.01,인조 건,3,"실리콘 엘라스토머 또는 폴리에스터 강화된 실리콘일라스토머로 제작하며 손의 굴곡 관절의 재건에 사용되며 약 2-6개월간 이식하여 새로운 건초가 자라는 것을 돕는다. 다만, 이 기구는 영구 임플란트가 아니며 인대 또는 건의 기능을 대체하거나, 연 조직을 자라게 하는 유도체 역할을 하게 하는 것은 아니다."
B,의료용품,B04000,인체조직 또는 기능 대치품,B04180.01,경막 대용재,4,경막(뇌를 둘러싼 막)의 수리 또는 치환을 위한 깔개 또는 물질
B,의료용품,B04000,인체조직 또는 기능 대치품,B04190.01,팽창성 음경 임플란트,3,"발기가 되지 않는 남성에게 사용하는 기구로서 팽창 주머니 두 개를 음경에 삽입하고, 복부에는 방사선 비투과성 액체를 담은 저장조를, 음낭에는 수동식 펌프를 삽입하여 음경이 발기할 수 있도록 설계된 기구"
B,의료용품,B04000,인체조직 또는 기능 대치품,B04200.01,경성 음경 임플란트,3,하나 또는 두 개의 반경직성 봉을 음경에 삽입하여 발기되도록 하는 기구
B,의료용품,B04000,인체조직 또는 기능 대치품,B04210.01,요도 압박 임플란트,3,요도를 폐색하기 위해 연속적 또는 간헐적으로 압력을 가함으로써 요실금을 치료하기 위해 이용하는 삽입형 기기
B,의료용품,B04000,인체조직 또는 기능 대치품,B04220.01,생체 재료 이식용 뼈,4,외상 또는 골다공증 등으로 손실된 뼈의 대체 물질로 기능 향상을 위해 첨가물을 혼합하여 2차 가공된 인체유래 뼈를 함유한 이식용 뼈. 다른 성분의 이식용 뼈가 추가 함유된 제품도 포함한다.
B,의료용품,B04000,인체조직 또는 기능 대치품,B04220.02,합성 재료 이식용 뼈,4,"외상 또는 골다공증 등으로 뼈를 손실하였을 때 대체하는 합성 재료로 만든 임플란트. 척추의 대체재 등으로 사용한다. 다만, 생체 유래 재료로 만든 것은 여기에서 제외된다."
B,의료용품,B04000,인체조직 또는 기능 대치품,B04220.03,복합 재료 이식용 뼈,4,외상 또는 골다공증 등으로 뼈를 손실하였을 때 대체하는 두 가지 이상의 재료(이종골-합성골)를 복합적으로 이용하여 제조한 임플란트. 척추의 대체재 등으로 사용한다.
B,의료용품,B04000,인체조직 또는 기능 대치품,B04220.04,이종 재료 이식용 뼈,4,"임플란트, 척추의 대체재 등을 만드는 재료로 사람을 제외한 동물 또는 다른 생명체로부터 유래된 이식용 뼈"
B,의료용품,B04000,인체조직 또는 기능 대치품,B04230.01,조직 수복용 생체 재료,4,"혈관, 심장, 격막, 근막, 피부(dermal, cutaneous 등) 등 인체조직 및 기관의 대체·수복·재건(reconstruction)에 사용되는 생체 유래 재료. 기능의 향상을 위하여 첨가물을 혼합하여 2차 가공된 인체 유래 피부를 함유한 제품을 포함한다."
B,의료용품,B04000,인체조직 또는 기능 대치품,B04230.02,조직 수복용 재료,4,"혈관, 심장, 격막, 근막, 피부(dernal, cutaneous) 등 인체조직의 대체·수복·재건(reconstruction)에 사용되는 재료. 다만, 생체 유래 재료로 만든 것은 여기에서 제외된다."
B,의료용품,B04000,인체조직 또는 기능 대치품,B04240.01,중이용 이식 몰드,3,"고막 회복시에 삽입해 중이강을 재건하는 것을 목적으로 한 몰드로서의 역할을 다하는 기구를 말한다. 중이에 공기를 충분히 채운 강을 유지하고, 중이강 점막의 재생을 촉진할 수 있다."
B,의료용품,B04000,인체조직 또는 기능 대치품,B04250.01,누점 플러그,3,누점 개구부에 삽입해 눈물의 유출을 방지하는 기구. 안구건조증 환자에게 이용할 수 있다.
B,의료용품,B04000,인체조직 또는 기능 대치품,B04250.02,콜라겐 누점 플러그,3,누점 개구부에 삽입해 눈물의 유출을 방지하는 콜라겐 사용 기구. 안구건조증 환자에게 이용할 수 있다.
B,의료용품,B04000,인체조직 또는 기능 대치품,B04250.03,항문 플러그,3,"사용자가 직장 안에 삽입하여 삽입한 채로 유지되는 기구로서, 대변의 통로를 막아줌으로써 대변 실금을 방지해 주는 기구"
B,의료용품,B04000,인체조직 또는 기능 대치품,B04260.01,콜라겐 임플란트,3,인체 진료에 사용되는 콜라겐 재질의 임플란트
B,의료용품,B04000,인체조직 또는 기능 대치품,B04270.01,인공 피부,4,"회복, 재건 또는 치료목적으로 피부 결손의 치료에 이용하는 그래프트를 말한다."
B,의료용품,B04000,인체조직 또는 기능 대치품,B04270.02,콜라겐 사용 인공 피부,4,"회복, 재건 또는 치료의 목적으로 피부 결손 치료에 이용하는 콜라겐 사용 그래프트를 말한다."
B,의료용품,B04000,인체조직 또는 기능 대치품,B04280.01,콜라겐 사용 조직 보충재,4,"내·외과적) 처치 및 수술 시 결손 또는 손상된 뼈, 인대, 건, 근육, (생체)막, 연골 등을 보충하기 위하여 사용하는 콜라겐 함유 물질"
B,의료용품,B05000,부목,B05010.01,부목,1,"신체(허리, 무릎, 목 등)의 일부분을 압박, 고정하는 지지 기능이 있는 기구. 캐스팅 테이프(Casting tape)를 포함하되, 받혀주거나 지지하는 기능이 없는 것은 제외한다."
B,의료용품,B05000,부목,B05010.02,손 부목,1,손상된 손 또는 손가락을 고정하기 위해 이용하는 기구
